timestamp,run_name,arch,dataset,class_mapping_version,split_file,image_size,augmentation,optimizer,head_lr,finetune_lr,batch_size,epochs_run,weight_decay,class_weighting,seed,monitor_metric,best_val_metric,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,params_total,model_size_mb,train_time_seconds,inference_ms_per_image,device,checkpoint,notes
2026-09-03 19:31:59,swinv2_tiny_phase3,swinv2_tiny,data/ham10000,1.0.0,ml/configs/splits/split_v1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,20,0.0001,effective_number,42,macro_f1,0.7411588872516164,,,,,27569851,106.23,2901.6,,cuda,ml/checkpoints/swinv2_tiny_best.pt,
2026-09-03 20:44:32,convnext_tiny_ldam_drw,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/split_v1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.738463316419928,,,,,27825511,106.15,4300.4,,cuda,ml/checkpoints/convnext_tiny-ldam_drw_best.pt,
2026-09-03 21:06:47,convnext_tiny_asl,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/split_v1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,21,0.0001,effective_number,42,macro_f1,0.748454156406914,,,,,27825511,106.15,1162.9,,cuda,ml/checkpoints/convnext_tiny-asl_best.pt,
2026-09-03 22:55:26,maxvit_tiny_phase3_retry,maxvit_tiny,data/ham10000,1.0.0,ml/configs/splits/split_v1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,20,0.0001,effective_number,42,macro_f1,0.7176379799791771,,,,,30407119,116.28,3889.0,,cuda,ml/checkpoints/maxvit_tiny_best.pt,
2026-09-04 04:56:11,efficientnet_b0_oof_f0,efficientnet_b0,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold0.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.6825973400144927,,,,,4016515,15.48,723.4,,cuda,ml/checkpoints/oof/efficientnet_b0-oof_f0_best.pt,Session 6 OOF fold 0 on split_v1.fold0.csv
2026-09-04 05:07:02,convnext_tiny_oof_f0,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold0.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,18,0.0001,effective_number,42,macro_f1,0.7581988447045461,,,,,27825511,106.15,608.5,,cuda,ml/checkpoints/oof/convnext_tiny-oof_f0_best.pt,Session 6 OOF fold 0 on split_v1.fold0.csv
2026-09-04 05:22:35,convnext_tiny_oof_f1,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.7505671056035947,,,,,27825511,106.15,929.9,,cuda,ml/checkpoints/oof/convnext_tiny-oof_f1_best.pt,Session 6 OOF fold 1 on split_v1.fold1.csv
2026-09-04 05:34:04,convnext_tiny_oof_f2,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold2.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,22,0.0001,effective_number,42,macro_f1,0.7525551970779587,,,,,27825511,106.15,686.1,,cuda,ml/checkpoints/oof/convnext_tiny-oof_f2_best.pt,Session 6 OOF fold 2 on split_v1.fold2.csv
2026-09-04 05:50:11,convnext_tiny_oof_f3,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold3.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.7601090421549228,,,,,27825511,106.15,963.6,,cuda,ml/checkpoints/oof/convnext_tiny-oof_f3_best.pt,Session 6 OOF fold 3 on split_v1.fold3.csv
2026-09-04 05:57:06,convnext_tiny_oof_f4,convnext_tiny,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold4.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,13,0.0001,effective_number,42,macro_f1,0.7204754773848229,,,,,27825511,106.15,412.8,,cuda,ml/checkpoints/oof/convnext_tiny-oof_f4_best.pt,Session 6 OOF fold 4 on split_v1.fold4.csv
