cohort,band,lambda,expected_cost,escalation_sens,escalation_spec,referral_rate
ham_oof,60+,0.09,0.8459394904458599,0.7637178051511758,0.897467572575664,0.3375796178343949
ham_oof,60+,0.1,0.8411624203821656,0.7659574468085106,0.8962322421247684,0.339171974522293
ham_oof,60+,0.11,0.8421576433121019,0.7659574468085106,0.8943792464484249,0.3403662420382166
ham_oof,60+,0.12,0.8242436305732485,0.7726763717805151,0.8937615812229771,0.3431528662420382
ham_oof,60+,0.13,0.8101114649681529,0.7771556550951848,0.8919085855466338,0.34593949044585987
ham_oof,60+,0.14,0.8099124203821656,0.7782754759238522,0.8894379246448425,0.3479299363057325
ham_oof,60+,0.15,0.8019506369426752,0.7816349384098544,0.887584928968499,0.3503184713375796
ham_oof,60+,0.16,0.7874203821656051,0.7872340425531915,0.8844966028412601,0.35429936305732485
ham_oof,60+,0.17,0.7738853503184714,0.7917133258678611,0.8838789376158123,0.35628980891719747
ham_oof,60+,0.18,0.7714968152866242,0.793952967525196,0.8795552810376775,0.35987261146496813
ham_oof,60+,0.19,0.763734076433121,0.7973124300111982,0.8770846201358864,0.3626592356687898
ham_oof,60+,0.2,0.7573646496815286,0.799552071668533,0.8746139592340951,0.36504777070063693
ham_oof,60+,0.21,0.7509952229299363,0.8017917133258678,0.8721432983323039,0.3674363057324841
ham_oof,60+,0.22,0.7511942675159236,0.8017917133258678,0.871525633106856,0.3678343949044586
ham_oof,60+,0.23,0.7442277070063694,0.8040313549832027,0.8696726374305127,0.3698248407643312
ham_oof,60+,0.24,0.7406449044585988,0.8051511758118701,0.8690549722050649,0.37062101910828027
ham_oof,60+,0.25,0.7298964968152867,0.8085106382978723,0.8684373069796171,0.37221337579617836
ham_oof,60+,0.26,0.71875,0.812989921612542,0.8684373069796171,0.37380573248407645
ham_oof,60+,0.27,0.710390127388535,0.8163493840985442,0.865348980852378,0.3769904458598726
ham_oof,60+,0.28,0.6960589171974523,0.8208286674132139,0.8628783199505868,0.3801751592356688
ham_oof,60+,0.29,0.6867038216560509,0.8241881298992161,0.8585546633724521,0.384156050955414
ham_oof,60+,0.3,0.6789410828025477,0.8275475923852184,0.8548486720197653,0.3877388535031847
ham_oof,60+,0.31,0.6761544585987261,0.8286674132138858,0.8529956763434219,0.3893312101910828
ham_oof,60+,0.32,0.6618232484076433,0.8331466965285554,0.8517603458925262,0.39171974522292996
ham_oof,60+,0.33,0.6568471337579618,0.8353863381858903,0.8505250154416306,0.39331210191082805
ham_oof,60+,0.34,0.6502786624203821,0.8376259798432251,0.849289684990735,0.39490445859872614
ham_oof,60+,0.35,0.6455015923566879,0.8398656215005599,0.8480543545398395,0.3964968152866242
ham_oof,60+,0.36,0.6343550955414012,0.8432250839865622,0.8480543545398395,0.3976910828025478
ham_oof,60+,0.37,0.6319665605095541,0.8443449048152296,0.8455836936380482,0.3996815286624204
ham_oof,60+,0.38,0.6289808917197452,0.845464725643897,0.8437306979617047,0.4012738853503185
ham_oof,60+,0.39,0.6118630573248408,0.851063829787234,0.8437306979617047,0.40326433121019106
ham_oof,60+,0.4,0.598328025477707,0.8555431131019037,0.8424953675108091,0.4056528662420382
ham_oof,60+,0.41,0.5959394904458599,0.8566629339305711,0.840024706609018,0.40764331210191085
ham_oof,60+,0.42,0.5909633757961783,0.858902575587906,0.8363187152563311,0.410828025477707
ham_oof,60+,0.43,0.5843949044585988,0.8611422172452408,0.8338480543545398,0.41321656050955413
ham_oof,60+,0.44,0.5832006369426752,0.8633818589025756,0.830142063001853,0.4164012738853503
ham_oof,60+,0.45,0.5764331210191083,0.8656215005599104,0.8289067325509574,0.4179936305732484
ham_oof,60+,0.46,0.552547770700637,0.8745800671892497,0.8264360716491661,0.42277070063694266
ham_oof,60+,0.47,0.5392117834394905,0.8790593505039194,0.8214947498455837,0.42754777070063693
ham_oof,60+,0.48,0.5384156050955414,0.8801791713325868,0.8165534280420013,0.43113057324840764
ham_oof,60+,0.49,0.53125,0.883538633818589,0.8128474366893144,0.43471337579617836
ham_oof,60+,0.5,0.5226910828025477,0.8868980963045913,0.8097591105620754,0.43789808917197454
ham_oof,60+,0.51,0.5244824840764332,0.8868980963045913,0.8066707844348363,0.43988853503184716
ham_oof,60+,0.52,0.5268710191082803,0.8868980963045913,0.8029647930821495,0.44227707006369427
ham_oof,60+,0.53,0.51453025477707,0.8913773796192609,0.8023471278567017,0.4442675159235669
ham_oof,60+,0.54,0.5109474522292994,0.8936170212765957,0.7974058060531192,0.4482484076433121
ham_oof,60+,0.55,0.49781050955414013,0.8980963045912654,0.7924644842495367,0.45302547770700635
ham_oof,60+,0.56,0.4958200636942675,0.8992161254199328,0.7893761581222977,0.4554140127388535
ham_oof,60+,0.57,0.4896496815286624,0.9025755879059351,0.7856701667696109,0.4589968152866242
ham_oof,60+,0.58,0.49203821656050956,0.9025755879059351,0.781964175416924,0.46138535031847133
ham_oof,60+,0.59,0.49004777070063693,0.9036954087346024,0.7801111797405806,0.4629777070063694
ham_oof,60+,0.6,0.4846735668789809,0.9059350503919373,0.7757875231624459,0.46656050955414013
ham_oof,60+,0.61,0.48606687898089174,0.9059350503919373,0.772699197035207,0.46855095541401276
ham_oof,60+,0.62,0.48487261146496813,0.9070548712206047,0.7677578752316244,0.4721337579617834
ham_oof,60+,0.63,0.473328025477707,0.9115341545352743,0.7621988882025942,0.4773089171974522
ham_oof,60+,0.64,0.46178343949044587,0.916013437849944,0.7547869054972205,0.4836783439490446
ham_oof,60+,0.65,0.45222929936305734,0.9193729003359462,0.7504632489190859,0.4876592356687898
ham_oof,60+,0.66,0.4426751592356688,0.9227323628219485,0.746757257566399,0.4912420382165605
ham_oof,60+,0.67,0.44128184713375795,0.9238521836506159,0.7424336009882644,0.49442675159235666
ham_oof,60+,0.68,0.43113057324840764,0.9283314669652856,0.7362569487337863,0.5
ham_oof,60+,0.69,0.42018312101910826,0.9328107502799552,0.7319332921556516,0.5043789808917197
ham_oof,60+,0.7,0.40605095541401276,0.9384098544232923,0.7263743051266214,0.509952229299363
ham_oof,60+,0.71,0.4056528662420382,0.9406494960806271,0.7152563310685608,0.5179140127388535
ham_oof,60+,0.72,0.40843949044585987,0.9406494960806271,0.7103150092649784,0.5210987261146497
ham_oof,60+,0.73,0.41023089171974525,0.9417693169092946,0.701667696108709,0.5270700636942676
ham_oof,60+,0.74,0.40625,0.9451287793952967,0.6942557134033354,0.5330414012738853
ham_oof,60+,0.75,0.3984872611464968,0.948488241881299,0.6874613959234095,0.5386146496815286
ham_oof,60+,0.76,0.40147292993630573,0.948488241881299,0.6825200741198271,0.5417993630573248
ham_oof,60+,0.77,0.3964968152866242,0.9518477043673013,0.6707844348363187,0.5505573248407644
ham_oof,60+,0.78,0.40226910828025475,0.9518477043673013,0.6609017912291538,0.5569267515923567
ham_oof,60+,0.79,0.39052547770700635,0.9574468085106383,0.6516368128474367,0.5648885350318471
ham_oof,60+,0.8,0.38554936305732485,0.9608062709966405,0.6436071649166152,0.5712579617834395
ham_oof,60+,0.81,0.379578025477707,0.9641657334826428,0.6349598517603459,0.5780254777070064
ham_oof,60+,0.82,0.3755971337579618,0.9675251959686451,0.6269302038295244,0.5843949044585988
ham_oof,60+,0.83,0.37320859872611467,0.9697648376259799,0.6182828906732551,0.5907643312101911
ham_oof,60+,0.84,0.37579617834394907,0.9708846584546472,0.6071649166151946,0.598328025477707
ham_oof,60+,0.85,0.3791799363057325,0.973124300111982,0.5911056207535516,0.6094745222929936
ham_oof,60+,0.86,0.3843550955414013,0.9742441209406495,0.5799876466954911,0.6170382165605095
ham_oof,60+,0.87,0.38296178343949044,0.9764837625979843,0.5731933292155652,0.6222133757961783
ham_oof,60+,0.88,0.38753980891719747,0.9787234042553191,0.5589870290302656,0.6321656050955414
ham_oof,60+,0.89,0.3883359872611465,0.9809630459126539,0.5453983940704138,0.64171974522293
ham_oof,60+,0.9,0.3899283439490446,0.9843225083986562,0.5299567634342186,0.6528662420382165
ham_oof,60+,0.91,0.38714171974522293,0.9876819708846585,0.5169857936998147,0.6624203821656051
ham_oof,60+,0.92,0.39410828025477707,0.9888017917133258,0.4996911673872761,0.6739649681528662
ham_oof,60+,0.93,0.39371019108280253,0.9932810750279956,0.4762198888202594,0.6906847133757962
ham_oof,60+,0.94,0.4028662420382166,0.9955207166853304,0.45274861025324276,0.7066082802547771
ham_oof,60+,0.95,0.4225716560509554,0.9966405375139977,0.4156886967263743,0.7308917197452229
